;No;Top Label;Label Num;Label;Loss;Time;bird;frog;prediction;confuse_bird_bird;confuse_bird_frog;confuse_frog_bird;confuse_frog_frog
716;120716;others;0;bird;0.0;11-02-2020 10:21:46;13.290219;-13.098600999999999;bird;1;0;0;0
717;120717;others;0;bird;8.106231689453125e-06;11-02-2020 10:21:46;-9.225581;9.404860000000001;frog;0;1;0;0
718;120718;others;1;frog;8.106231689453125e-06;11-02-2020 10:21:46;-9.225581;9.404860000000001;frog;0;0;0;1
719;120719;others;1;frog;0.0;11-02-2020 10:21:46;10.869922;-10.575606;bird;0;0;1;0
720;120720;others;0;bird;0.0;11-02-2020 10:21:46;10.869922;-10.575606;bird;1;0;0;0
721;120721;others;1;frog;2.193450927734375e-05;11-02-2020 10:21:46;-5.391529599999999;5.32339;frog;0;0;0;1
722;120722;others;0;bird;0.002668698551133275;11-02-2020 10:21:47;-2.3042207;2.5657926;frog;0;1;0;0
723;120723;others;0;bird;0.002668698551133275;11-02-2020 10:21:47;-2.3042207;2.5657926;frog;0;1;0;0
724;120724;others;1;frog;0.002668698551133275;11-02-2020 10:21:47;-2.3042207;2.5657926;frog;0;0;0;1
725;120725;others;1;frog;0.0;11-02-2020 10:21:47;-10.4791765;10.963189;frog;0;0;0;1
726;120726;others;1;frog;0.0;11-02-2020 10:21:47;-10.07731;10.152569999999999;frog;0;0;0;1
727;120727;others;1;frog;0.00030601024627685547;11-02-2020 10:21:47;-5.516616;5.625618;frog;0;0;0;1
728;120728;others;1;frog;0.00030601024627685547;11-02-2020 10:21:47;-5.516616;5.625618;frog;0;0;0;1
729;120729;others;0;bird;0.000733494758605957;11-02-2020 10:21:47;-3.2176855;3.3084010000000004;frog;0;1;0;0
730;120730;others;1;frog;0.000733494758605957;11-02-2020 10:21:47;-3.2176855;3.3084010000000004;frog;0;0;0;1
731;120731;others;1;frog;4.76837158203125e-07;11-02-2020 10:21:47;-7.490027;7.48383;frog;0;0;0;1
732;120732;others;1;frog;0.0;11-02-2020 10:21:47;-8.691742;8.829930000000001;frog;0;0;0;1
733;120733;others;1;frog;6.834665691712871e-05;11-02-2020 10:21:47;-8.547261;8.812069000000001;frog;0;0;0;1
734;120734;others;1;frog;6.834665691712871e-05;11-02-2020 10:21:47;-8.547261;8.812069000000001;frog;0;0;0;1
735;120735;others;1;frog;6.834665691712871e-05;11-02-2020 10:21:47;-8.547261;8.812069000000001;frog;0;0;0;1
736;120736;others;0;bird;2.86102294921875e-06;11-02-2020 10:21:47;6.6465416;-6.176659;bird;1;0;0;0
737;120737;others;0;bird;8.233388507505879e-05;11-02-2020 10:21:47;7.0580993;-6.7408295;bird;1;0;0;0
738;120738;others;0;bird;8.233388507505879e-05;11-02-2020 10:21:47;7.0580993;-6.7408295;bird;1;0;0;0
739;120739;others;0;bird;8.233388507505879e-05;11-02-2020 10:21:47;7.0580993;-6.7408295;bird;1;0;0;0
740;120740;others;0;bird;0.0;11-02-2020 10:21:47;12.518367;-12.503910000000001;bird;1;0;0;0
741;120741;others;1;frog;1.6689300537109375e-05;11-02-2020 10:21:47;-5.376835;5.625536;frog;0;0;0;1
742;120742;others;0;bird;1.9073486328125e-06;11-02-2020 10:21:47;-6.2689633;6.1562605;frog;0;1;0;0
743;120743;others;1;frog;1.9073486328125e-06;11-02-2020 10:21:47;-6.2689633;6.1562605;frog;0;0;0;1
744;120744;others;0;bird;4.76837158203125e-07;11-02-2020 10:21:47;8.004952000000001;-7.5513053;bird;1;0;0;0
745;120745;others;0;bird;4.76837158203125e-07;11-02-2020 10:21:47;8.004952000000001;-7.5513053;bird;1;0;0;0
746;120746;others;0;bird;3.62396240234375e-05;11-02-2020 10:21:47;4.9280715;-4.677169999999999;bird;1;0;0;0
747;120747;others;0;bird;3.62396240234375e-05;11-02-2020 10:21:47;4.9280715;-4.677169999999999;bird;1;0;0;0
748;120748;others;0;bird;0.0;11-02-2020 10:21:47;10.728854;-10.768055;bird;1;0;0;0
749;120749;others;0;bird;0.0;11-02-2020 10:21:47;10.728854;-10.768055;bird;1;0;0;0
750;120750;others;1;frog;0.0;11-02-2020 10:21:47;-18.10566;18.43759;frog;0;0;0;1
751;120751;others;0;bird;0.0;11-02-2020 10:21:47;-9.066454;9.290952;frog;0;1;0;0
752;120752;others;1;frog;0.0;11-02-2020 10:21:47;-9.066454;9.290952;frog;0;0;0;1
753;120753;others;0;bird;8.296966552734375e-05;11-02-2020 10:21:47;-4.3172293;4.4844102999999995;frog;0;1;0;0
754;120754;others;1;frog;8.296966552734375e-05;11-02-2020 10:21:47;-4.3172293;4.4844102999999995;frog;0;0;0;1
755;120755;others;1;frog;0.0;11-02-2020 10:21:47;-19.049792999999998;19.098541;frog;0;0;0;1
756;120756;others;1;frog;0.0;11-02-2020 10:21:47;-15.006135;15.091307999999998;frog;0;0;0;1
757;120757;others;0;bird;0.0006319681997410952;11-02-2020 10:21:47;-3.0737229999999998;3.238665;frog;0;1;0;0
758;120758;others;1;frog;0.0006319681997410952;11-02-2020 10:21:47;-3.0737229999999998;3.238665;frog;0;0;0;1
759;120759;others;1;frog;0.0006319681997410952;11-02-2020 10:21:47;-3.0737229999999998;3.238665;frog;0;0;0;1
760;120760;others;0;bird;4.76837158203125e-07;11-02-2020 10:21:47;7.303669500000001;-7.14522;bird;1;0;0;0
761;120761;others;0;bird;6.628036499023438e-05;11-02-2020 10:21:47;-4.592291;4.853810299999999;frog;0;1;0;0
762;120762;others;1;frog;6.628036499023438e-05;11-02-2020 10:21:47;-4.592291;4.853810299999999;frog;0;0;0;1
763;120763;others;0;bird;2.384185791015625e-06;11-02-2020 10:21:47;-6.1098175;6.087655000000001;frog;0;1;0;0
764;120764;others;1;frog;2.384185791015625e-06;11-02-2020 10:21:47;-6.1098175;6.087655000000001;frog;0;0;0;1
765;120765;others;1;frog;3.814697265625e-06;11-02-2020 10:21:47;-6.197269;6.297272;frog;0;0;0;1
766;120766;others;1;frog;0.00016355514526367188;11-02-2020 10:21:47;-4.276109;4.4428415;frog;0;0;0;1
767;120767;others;1;frog;2.8133392333984368e-05;11-02-2020 10:21:47;-5.2199683;5.2627416;frog;0;0;0;1
768;120768;others;1;frog;3.9577484130859375e-05;11-02-2020 10:21:47;9.150644999999999;-8.884991000000001;bird;0;0;1;0
769;120769;others;0;bird;3.9577484130859375e-05;11-02-2020 10:21:47;9.150644999999999;-8.884991000000001;bird;1;0;0;0
770;120770;others;0;bird;0.0;11-02-2020 10:21:47;14.854076000000001;-14.621985999999998;bird;1;0;0;0
771;120771;others;0;bird;0.0003826618194580078;11-02-2020 10:21:47;3.8985882000000007;-3.9694032999999997;bird;1;0;0;0
772;120772;others;1;frog;0.00084686279296875;11-02-2020 10:21:47;-3.5435242999999996;3.5300038000000002;frog;0;0;0;1
773;120773;others;1;frog;0.0;11-02-2020 10:21:47;-12.766652;12.74255;frog;0;0;0;1
774;120774;others;0;bird;0.0;11-02-2020 10:21:47;11.287775;-11.125217999999998;bird;1;0;0;0
775;120775;others;1;frog;0.0;11-02-2020 10:21:47;-19.008625;18.771366;frog;0;0;0;1
776;120776;others;0;bird;0.0001882314682006836;11-02-2020 10:21:47;-9.973405;10.385765;frog;0;1;0;0
777;120777;others;1;frog;0.0001882314682006836;11-02-2020 10:21:47;-9.973405;10.385765;frog;0;0;0;1
778;120778;others;1;frog;4.76837158203125e-07;11-02-2020 10:21:47;17.295925;-16.972555;bird;0;0;1;0
779;120779;others;0;bird;4.76837158203125e-07;11-02-2020 10:21:47;17.295925;-16.972555;bird;1;0;0;0
780;120780;others;0;bird;0.0;11-02-2020 10:21:47;17.359576999999998;-17.142601000000003;bird;1;0;0;0
781;120781;others;0;bird;0.0015141963958740234;11-02-2020 10:21:47;3.37187;-3.1202548;bird;1;0;0;0
782;120782;others;0;bird;0.0;11-02-2020 10:21:47;10.320988;-10.213573;bird;1;0;0;0
783;120783;others;0;bird;6.35782896551973e-07;11-02-2020 10:21:47;-7.586585;7.879455;frog;0;1;0;0
784;120784;others;1;frog;6.35782896551973e-07;11-02-2020 10:21:47;-7.586585;7.879455;frog;0;0;0;1
785;120785;others;1;frog;6.35782896551973e-07;11-02-2020 10:21:47;-7.586585;7.879455;frog;0;0;0;1
786;120786;others;0;bird;4.76837158203125e-07;11-02-2020 10:21:47;6.8542190000000005;-6.724628999999999;bird;1;0;0;0
787;120787;others;0;bird;4.76837158203125e-07;11-02-2020 10:21:47;6.8542190000000005;-6.724628999999999;bird;1;0;0;0
788;120788;others;0;bird;4.76837158203125e-07;11-02-2020 10:21:47;6.8542190000000005;-6.724628999999999;bird;1;0;0;0
789;120789;others;0;bird;0.0;11-02-2020 10:21:47;7.6408834;-7.477352000000001;bird;1;0;0;0
790;120790;others;1;frog;0.0;11-02-2020 10:21:47;-13.276823;13.598285;frog;0;0;0;1
791;120791;others;1;frog;0.0;11-02-2020 10:21:47;-8.993648;9.243708;frog;0;0;0;1
792;120792;others;1;frog;5.7220458984375e-06;11-02-2020 10:21:47;-5.859275299999999;6.172063;frog;0;0;0;1
793;120793;others;1;frog;8.0108642578125e-05;11-02-2020 10:21:47;12.96038;-12.825394000000001;bird;0;0;1;0
794;120794;others;0;bird;8.0108642578125e-05;11-02-2020 10:21:47;12.96038;-12.825394000000001;bird;1;0;0;0
795;120795;others;0;bird;0.0;11-02-2020 10:21:47;10.691722;-10.758078999999999;bird;1;0;0;0
796;120796;others;0;bird;0.0001239776611328125;11-02-2020 10:21:47;4.546568;-4.4481983;bird;1;0;0;0
797;120797;others;0;bird;0.0;11-02-2020 10:21:47;11.910474;-11.767238;bird;1;0;0;0
798;120798;others;1;frog;4.76837158203125e-07;11-02-2020 10:21:47;-7.158835400000001;7.3236289999999995;frog;0;0;0;1
799;120799;others;1;frog;2.6226043701171875e-05;11-02-2020 10:21:47;-5.285496;5.259526;frog;0;0;0;1
800;120800;others;1;frog;0.0;11-02-2020 10:21:47;-8.805439;8.859635;frog;0;0;0;1
801;120801;others;1;frog;0.0;11-02-2020 10:21:47;-8.805439;8.859635;frog;0;0;0;1
802;120802;others;1;frog;0.0;11-02-2020 10:21:47;-8.805439;8.859635;frog;0;0;0;1
803;120803;others;1;frog;0.0;11-02-2020 10:21:47;-19.550009;19.604622;frog;0;0;0;1
804;120804;others;0;bird;0.0;11-02-2020 10:21:47;10.371389;-10.081536999999999;bird;1;0;0;0
805;120805;others;1;frog;0.0;11-02-2020 10:21:47;-7.4397864;7.630458;frog;0;0;0;1
806;120806;others;0;bird;0.0;11-02-2020 10:21:47;12.328491;-12.217181;bird;1;0;0;0
807;120807;others;0;bird;0.0;11-02-2020 10:21:47;-11.1666765;11.297251;frog;0;1;0;0
808;120808;others;1;frog;0.0;11-02-2020 10:21:47;-11.1666765;11.297251;frog;0;0;0;1
809;120809;others;1;frog;1.430511474609375e-06;11-02-2020 10:21:47;-6.4718904;6.9852386;frog;0;0;0;1
810;120810;others;0;bird;0.0;11-02-2020 10:21:47;8.404569;-8.471872;bird;1;0;0;0
811;120811;others;1;frog;0.0;11-02-2020 10:21:47;-13.75262;14.118447;frog;0;0;0;1
812;120812;others;0;bird;0.0;11-02-2020 10:21:47;12.520147999999999;-11.941413;bird;1;0;0;0
813;120813;others;0;bird;0.0;11-02-2020 10:21:47;12.520147999999999;-11.941413;bird;1;0;0;0
814;120814;others;0;bird;0.0011091232299804688;11-02-2020 10:21:47;3.4301226000000002;-3.3735777999999996;bird;1;0;0;0
815;120815;others;1;frog;0.00022363662719726557;11-02-2020 10:21:47;-4.1397247;4.2644486;frog;0;0;0;1
816;120816;others;1;frog;0.0004616975784301758;11-02-2020 10:21:47;4.931191;-4.845408;bird;0;0;1;0
817;120817;others;0;bird;0.0004616975784301758;11-02-2020 10:21:47;4.931191;-4.845408;bird;1;0;0;0
818;120818;others;1;frog;0.00014257431030273438;11-02-2020 10:21:47;-4.0610013;4.069119000000001;frog;0;0;0;1
819;120819;others;0;bird;0.00014257431030273438;11-02-2020 10:21:47;-4.0610013;4.069119000000001;frog;0;1;0;0
820;120820;others;1;frog;0.00014257431030273438;11-02-2020 10:21:47;-4.0610013;4.069119000000001;frog;0;0;0;1
821;120821;others;0;bird;8.058547973632812e-05;11-02-2020 10:21:47;6.2415814;-5.5925875;bird;1;0;0;0
822;120822;others;0;bird;8.058547973632812e-05;11-02-2020 10:21:47;6.2415814;-5.5925875;bird;1;0;0;0
823;120823;others;0;bird;8.058547973632812e-05;11-02-2020 10:21:47;6.2415814;-5.5925875;bird;1;0;0;0
824;120824;others;1;frog;0.0009365081787109377;11-02-2020 10:21:47;-3.4842544;3.4885268;frog;0;0;0;1
825;120825;others;1;frog;4.76837158203125e-07;11-02-2020 10:21:47;-7.161082;7.089019;frog;0;0;0;1
826;120826;others;1;frog;0.00042355060577392584;11-02-2020 10:21:47;-3.4947053999999995;3.595017;frog;0;0;0;1
827;120827;others;1;frog;0.00042355060577392584;11-02-2020 10:21:47;-3.4947053999999995;3.595017;frog;0;0;0;1
828;120828;others;1;frog;0.0;11-02-2020 10:21:47;10.077588;-10.182264;bird;0;0;1;0
829;120829;others;0;bird;0.0;11-02-2020 10:21:47;10.077588;-10.182264;bird;1;0;0;0
830;120830;others;0;bird;0.0;11-02-2020 10:21:47;14.309657999999999;-13.362720999999999;bird;1;0;0;0
831;120831;others;1;frog;4.76837158203125e-07;11-02-2020 10:21:47;-7.120997999999999;7.2130947;frog;0;0;0;1
832;120832;others;1;frog;0.0;11-02-2020 10:21:47;9.164;-9.171292999999999;bird;0;0;1;0
833;120833;others;0;bird;0.0;11-02-2020 10:21:47;9.164;-9.171292999999999;bird;1;0;0;0
834;120834;others;0;bird;0.0;11-02-2020 10:21:47;8.985988;-8.792534;bird;1;0;0;0
835;120835;others;1;frog;0.0;11-02-2020 10:21:47;8.985988;-8.792534;bird;0;0;1;0
836;120836;others;0;bird;0.0;11-02-2020 10:21:47;8.985988;-8.792534;bird;1;0;0;0
837;120837;others;1;frog;0.0;11-02-2020 10:21:47;-10.170619;10.374898;frog;0;0;0;1
838;120838;others;1;frog;0.0008625984191894531;11-02-2020 10:21:47;-3.4638101999999997;3.5912375;frog;0;0;0;1
839;120839;others;0;bird;7.152557373046875e-06;11-02-2020 10:21:47;5.881021499999999;-5.9877863;bird;1;0;0;0
840;120840;others;0;bird;0.002862691879272461;11-02-2020 10:21:47;2.966237;-2.888343;bird;1;0;0;0
841;120841;others;0;bird;1.0013580322265623e-05;11-02-2020 10:21:47;5.7710495;-5.7423577;bird;1;0;0;0
842;120842;others;1;frog;0.0;11-02-2020 10:21:47;-7.370311;7.9713364;frog;0;0;0;1
843;120843;others;1;frog;4.76837158203125e-07;11-02-2020 10:21:47;-7.415940299999999;7.409712299999999;frog;0;0;0;1
844;120844;others;1;frog;0.0;11-02-2020 10:21:47;-7.6294664999999995;8.222218;frog;0;0;0;1
845;120845;others;1;frog;0.0;11-02-2020 10:21:47;-9.849974000000001;10.332683;frog;0;0;0;1
846;120846;others;0;bird;0.000274658203125;11-02-2020 10:21:47;4.1075068;-4.0917224999999995;bird;1;0;0;0
847;120847;others;0;bird;4.76837158203125e-07;11-02-2020 10:21:47;-8.194575;8.598735000000001;frog;0;1;0;0
848;120848;others;1;frog;4.76837158203125e-07;11-02-2020 10:21:47;-8.194575;8.598735000000001;frog;0;0;0;1
849;120849;others;1;frog;0.0004985332489013672;11-02-2020 10:21:47;-3.7887172999999996;3.8147497;frog;0;0;0;1
850;120850;others;1;frog;0.0;11-02-2020 10:21:47;9.626311999999999;-9.414606;bird;0;0;1;0
851;120851;others;0;bird;0.0;11-02-2020 10:21:47;9.626311999999999;-9.414606;bird;1;0;0;0
852;120852;others;0;bird;0.0;11-02-2020 10:21:47;11.759283;-11.623908;bird;1;0;0;0
853;120853;others;1;frog;0.0;11-02-2020 10:21:47;-12.373381;12.660465;frog;0;0;0;1
854;120854;others;1;frog;0.0005439122323878108;11-02-2020 10:21:47;-6.602596000000001;6.911373599999999;frog;0;0;0;1
855;120855;others;0;bird;0.0005439122323878108;11-02-2020 10:21:47;-6.602596000000001;6.911373599999999;frog;0;1;0;0
856;120856;others;1;frog;0.0005439122323878108;11-02-2020 10:21:47;-6.602596000000001;6.911373599999999;frog;0;0;0;1
857;120857;others;0;bird;6.008148193359375e-05;11-02-2020 10:21:47;4.9573849999999995;-4.762827;bird;1;0;0;0
858;120858;others;0;bird;0.0002295970916748047;11-02-2020 10:21:47;-16.384501999999998;16.735634;frog;0;1;0;0
859;120859;others;1;frog;0.0002295970916748047;11-02-2020 10:21:47;-16.384501999999998;16.735634;frog;0;0;0;1
860;120860;others;1;frog;3.973642833443591e-06;11-02-2020 10:21:47;12.308695;-11.9037485;bird;0;0;1;0
861;120861;others;1;frog;3.973642833443591e-06;11-02-2020 10:21:47;12.308695;-11.9037485;bird;0;0;1;0
862;120862;others;0;bird;3.973642833443591e-06;11-02-2020 10:21:47;12.308695;-11.9037485;bird;1;0;0;0
863;120863;others;0;bird;2.86102294921875e-06;11-02-2020 10:21:47;-15.117482999999998;15.430144;frog;0;1;0;0
864;120864;others;1;frog;2.86102294921875e-06;11-02-2020 10:21:47;-15.117482999999998;15.430144;frog;0;0;0;1
865;120865;others;1;frog;0.0005376338958740233;11-02-2020 10:21:47;-3.6373102999999993;3.8908696000000003;frog;0;0;0;1
866;120866;others;0;bird;0.0007386207580566406;11-02-2020 10:21:47;3.6819675000000003;-3.5282419999999997;bird;1;0;0;0
867;120867;others;0;bird;4.76837158203125e-07;11-02-2020 10:21:47;7.5220194000000005;-7.041195399999999;bird;1;0;0;0
868;120868;others;1;frog;0.0;11-02-2020 10:21:47;10.006858;-9.708648;bird;0;0;1;0
869;120869;others;0;bird;0.0;11-02-2020 10:21:47;10.006858;-9.708648;bird;1;0;0;0
870;120870;others;1;frog;4.00543212890625e-05;11-02-2020 10:21:47;-4.888588400000001;5.238726;frog;0;0;0;1
871;120871;others;1;frog;1.621246337890625e-05;11-02-2020 10:21:47;-5.21175;5.8181915;frog;0;0;0;1
872;120872;others;0;bird;0.0;11-02-2020 10:21:47;9.053107;-9.221150999999999;bird;1;0;0;0
873;120873;others;1;frog;4.76837158203125e-07;11-02-2020 10:21:47;7.1065216;-6.915133999999999;bird;0;0;1;0
874;120874;others;0;bird;4.76837158203125e-07;11-02-2020 10:21:47;7.1065216;-6.915133999999999;bird;1;0;0;0
875;120875;others;0;bird;8.58306884765625e-06;11-02-2020 10:21:47;5.824671299999999;-5.8541017;bird;1;0;0;0
876;120876;others;0;bird;0.0008004903793334961;11-02-2020 10:21:47;-3.2486175999999998;3.1877258;frog;0;1;0;0
877;120877;others;1;frog;0.0008004903793334961;11-02-2020 10:21:47;-3.2486175999999998;3.1877258;frog;0;0;0;1
878;120878;others;0;bird;6.818771362304688e-05;11-02-2020 10:21:47;-18.635172;18.850225;frog;0;1;0;0
879;120879;others;1;frog;6.818771362304688e-05;11-02-2020 10:21:47;-18.635172;18.850225;frog;0;0;0;1
880;120880;others;1;frog;0.0;11-02-2020 10:21:47;-10.027393;10.121436;frog;0;0;0;1
881;120881;others;1;frog;2.8371810913085938e-05;11-02-2020 10:21:47;5.237588;-5.123888;bird;0;0;1;0
882;120882;others;0;bird;2.8371810913085938e-05;11-02-2020 10:21:47;5.237588;-5.123888;bird;1;0;0;0
883;120883;others;1;frog;0.0005072355270385742;11-02-2020 10:21:47;13.420545;-13.110122;bird;0;0;1;0
884;120884;others;0;bird;0.0005072355270385742;11-02-2020 10:21:47;13.420545;-13.110122;bird;1;0;0;0
885;120885;others;0;bird;0.0;11-02-2020 10:21:47;-7.8781614;8.096247;frog;0;1;0;0
886;120886;others;1;frog;0.0;11-02-2020 10:21:47;-7.8781614;8.096247;frog;0;0;0;1
887;120887;others;0;bird;4.76837158203125e-07;11-02-2020 10:21:47;7.487526;-7.3178678;bird;1;0;0;0
888;120888;others;0;bird;0.0;11-02-2020 10:21:47;-12.488886;12.6678295;frog;0;1;0;0
889;120889;others;1;frog;0.0;11-02-2020 10:21:47;-12.488886;12.6678295;frog;0;0;0;1
890;120890;others;1;frog;0.0;11-02-2020 10:21:47;-9.190642;9.514763;frog;0;0;0;1
891;120891;others;0;bird;0.0;11-02-2020 10:21:47;8.78757;-8.601422999999999;bird;1;0;0;0
892;120892;others;1;frog;0.00017023086547851562;11-02-2020 10:21:47;-4.3658767;4.31137;frog;0;0;0;1
893;120893;others;1;frog;0.0;11-02-2020 10:21:48;-10.762345;11.239747;frog;0;0;0;1
894;120894;others;0;bird;7.152557373046875e-06;11-02-2020 10:21:48;6.031791;-5.793258;bird;1;0;0;0
895;120895;others;1;frog;0.0029267072677612305;11-02-2020 10:21:48;-5.769401599999999;5.6985617;frog;0;0;0;1
896;120896;others;1;frog;0.0029267072677612305;11-02-2020 10:21:48;-5.769401599999999;5.6985617;frog;0;0;0;1
897;120897;others;1;frog;0.0;11-02-2020 10:21:48;-8.927298;9.084816;frog;0;0;0;1
898;120898;others;0;bird;0.0;11-02-2020 10:21:48;14.601495000000002;-14.563896;bird;1;0;0;0
899;120899;others;0;bird;0.0;11-02-2020 10:21:48;12.423972000000001;-12.223355;bird;1;0;0;0
900;120900;others;0;bird;9.123484051087873e-05;11-02-2020 10:21:48;8.269264999999999;-7.995799000000001;bird;1;0;0;0
901;120901;others;0;bird;9.123484051087873e-05;11-02-2020 10:21:48;8.269264999999999;-7.995799000000001;bird;1;0;0;0
902;120902;others;0;bird;9.123484051087873e-05;11-02-2020 10:21:48;8.269264999999999;-7.995799000000001;bird;1;0;0;0
903;120903;others;1;frog;2.384185791015625e-07;11-02-2020 10:21:48;-12.547991;12.583785;frog;0;0;0;1
904;120904;others;1;frog;2.384185791015625e-07;11-02-2020 10:21:48;-12.547991;12.583785;frog;0;0;0;1
905;120905;others;1;frog;0.0;11-02-2020 10:21:48;-8.218235;8.340469;frog;0;0;0;1
906;120906;others;1;frog;0.0;11-02-2020 10:21:48;-7.8721304000000005;8.108839999999999;frog;0;0;0;1
907;120907;others;1;frog;0.0015616416931152346;11-02-2020 10:21:48;-3.0282454;3.4330017999999995;frog;0;0;0;1
908;120908;others;1;frog;0.0;11-02-2020 10:21:48;-13.608985999999998;13.796221;frog;0;0;0;1
909;120909;others;0;bird;1.1920928955078123e-06;11-02-2020 10:21:48;8.775314;-8.873803;bird;1;0;0;0
910;120910;others;0;bird;1.1920928955078123e-06;11-02-2020 10:21:48;8.775314;-8.873803;bird;1;0;0;0
911;120911;others;1;frog;7.62939453125e-06;11-02-2020 10:21:48;-5.8860593;5.9062333;frog;0;0;0;1
912;120912;others;0;bird;0.0;11-02-2020 10:21:48;-8.965056;9.112694;frog;0;1;0;0
913;120913;others;1;frog;0.0;11-02-2020 10:21:48;-8.965056;9.112694;frog;0;0;0;1
914;120914;others;0;bird;0.0;11-02-2020 10:21:48;8.290975;-8.142699;bird;1;0;0;0
915;120915;others;0;bird;0.0;11-02-2020 10:21:48;12.2391815;-11.953392;bird;1;0;0;0
916;120916;others;1;frog;4.76837158203125e-07;11-02-2020 10:21:48;-6.968116;7.213609700000001;frog;0;0;0;1
917;120917;others;0;bird;0.0;11-02-2020 10:21:48;13.579293;-13.399496;bird;1;0;0;0
918;120918;others;1;frog;9.107589721679688e-05;11-02-2020 10:21:48;-4.629825;4.6758385;frog;0;0;0;1
919;120919;others;0;bird;0.0007948875427246094;11-02-2020 10:21:48;3.6324252999999995;-3.5046038999999998;bird;1;0;0;0
920;120920;others;0;bird;7.390975952148436e-06;11-02-2020 10:21:48;6.373182;-6.336064299999999;bird;1;0;0;0
921;120921;others;0;bird;7.390975952148436e-06;11-02-2020 10:21:48;6.373182;-6.336064299999999;bird;1;0;0;0
922;120922;others;0;bird;0.0002837181091308594;11-02-2020 10:21:48;4.220287;-3.9472852;bird;1;0;0;0
923;120923;others;1;frog;4.76837158203125e-07;11-02-2020 10:21:48;-7.1453333;7.4787793;frog;0;0;0;1
924;120924;others;1;frog;1.430511474609375e-06;11-02-2020 10:21:48;-6.005913700000001;6.3165336;frog;0;0;0;1
925;120925;others;0;bird;1.430511474609375e-06;11-02-2020 10:21:48;-6.005913700000001;6.3165336;frog;0;1;0;0
926;120926;others;1;frog;1.430511474609375e-06;11-02-2020 10:21:48;-6.005913700000001;6.3165336;frog;0;0;0;1
927;120927;others;0;bird;0.0;11-02-2020 10:21:48;8.785772;-8.835506;bird;1;0;0;0
928;120928;others;1;frog;5.5472057283623144e-05;11-02-2020 10:21:48;5.9674277;-5.8982;bird;0;0;1;0
929;120929;others;0;bird;5.5472057283623144e-05;11-02-2020 10:21:48;5.9674277;-5.8982;bird;1;0;0;0
930;120930;others;0;bird;5.5472057283623144e-05;11-02-2020 10:21:48;5.9674277;-5.8982;bird;1;0;0;0
931;120931;others;0;bird;7.557868957519531e-05;11-02-2020 10:21:48;11.620664;-11.183336;bird;1;0;0;0
